Order ID,Order Date,Customer ID,Product ID,Location_ID,Sales,Profit,Quantity,Discount
ID-2012-28255,2012-10-10,TB-21280,FUR-BO-10004161,821,235.3086,-12.6714,2,0.07
ES-2012-4362177,2012-08-29,RD-19585,TEC-PH-10004827,69,342.225,140.625,5,0.1
CA-2014-141929,2014-09-05,RA-19285,OFF-BI-10004632,29,487.984,152.495,2,0.2
IN-2013-18980,2013-08-16,SM-20905,OFF-AP-10003945,85,921.978,216.918,2,0.15
US-2012-101511,2012-11-21,JE-15745,FUR-CH-10004698,232,396.802,-11.3372,7,0.3
SF-2013-630,2013-05-15,AH-75,TEC-SAN-10004424,231,1025.4,399.84,4,0.0
ES-2014-1383281,2014-04-24,SC-20800,FUR-BO-10001436,4,1190.304,14.544,12,0.2
US-2013-125605,2013-10-11,LR-16915,FUR-CH-10001647,1205,324.06,-162.04,5,0.4
US-2011-111157,2011-06-30,CC-12550,OFF-ST-10001010,1313,249.372,-157.968,3,0.4
ID-2013-53084,2013-07-22,TH-21100,OFF-AP-10003963,203,502.0836,-48.4164,2,0.17
ID-2011-17370,2011-12-14,LC-16885,OFF-ST-10000546,877,674.6904,219.4104,4,0.17
ID-2011-63668,2011-12-10,FM-14290,FUR-CH-10000602,139,671.892,-211.728,2,0.27
ES-2011-3060159,2011-01-24,CP-12340,TEC-CO-10004078,901,591.3,53.16,2,0.0
IT-2014-3219372,2014-11-08,MJ-17740,TEC-CO-10004154,1813,890.052,-41.988,4,0.15
IN-2011-80167,2011-02-04,CC-12370,TEC-AC-10000212,1764,440.88,39.6,4,0.0
MX-2014-108042,2014-11-05,TC-21145,TEC-CO-10002617,1395,1053.6884,441.2884,5,0.002
CA-2012-147690,2012-11-10,SC-20020,OFF-ST-10001526,78,577.584,43.3188,6,0.2
IN-2012-48618,2012-09-24,BD-11725,FUR-TA-10003157,1814,947.7,28.35,3,0.0
CA-2011-136399,2011-12-16,CC-12100,FUR-CH-10002602,29,241.568,18.1176,2,0.2
UP-2014-830,2014-12-13,NG-8430,TEC-BRO-10000348,1174,524.58,57.66,2,0.0
IN-2013-12204,2013-06-27,BT-11680,FUR-CH-10002573,1815,930.0,158.1,2,0.0
CA-2011-151295,2011-11-12,JA-15970,FUR-TA-10002356,29,629.064,31.4532,3,0.2
MX-2013-142958,2013-11-19,EM-13960,TEC-CO-10002493,1674,581.67432,62.91432,6,0.002
CA-2014-131037,2014-08-23,TM-21490,FUR-TA-10001768,168,210.008,2.6251,1,0.2
US-2012-120131,2012-12-18,LM-17065,OFF-ST-10001809,1316,646.776,-145.5246,9,0.2
CA-2013-113243,2013-06-11,OT-18730,FUR-TA-10004256,29,1335.68,-217.048,4,0.2
ES-2012-4319979,2012-10-19,BC-11125,OFF-ST-10002720,420,335.502,-18.738,6,0.1
IT-2014-2595914,2014-08-12,CH-12070,TEC-MA-10004408,333,623.7,37.38,2,0.0
IN-2011-11889,2011-05-24,DO-13645,TEC-CO-10003759,1816,955.17,429.75,3,0.0
ID-2014-71403,2014-12-16,LS-17200,OFF-AP-10002351,411,831.4608,230.3808,2,0.17
BA-2013-8930,2013-09-20,ES-4080,TEC-OKI-10000372,1817,625.02,6.24,2,0.0
IN-2014-12232,2014-11-04,CM-12385,TEC-CO-10001222,267,443.475,-381.465,3,0.5
MX-2013-108959,2013-11-28,RB-19330,TEC-CO-10000266,1048,876.8428,375.9428,5,0.002
MX-2014-109071,2014-04-10,MC-17425,TEC-CO-10001919,26,851.57344,356.61344,4,0.002
IN-2013-31006,2013-07-02,NB-18580,TEC-PH-10001805,154,871.08,165.48,7,0.0
ES-2014-4859567,2014-09-30,RR-19525,TEC-PH-10004601,1733,333.48,49.98,2,0.0
IN-2014-39371,2014-09-12,NH-18610,FUR-CH-10004196,1818,822.3,205.5,5,0.0
IN-2014-17972,2014-03-26,AP-10915,OFF-ST-10004576,140,352.6587,4.1787,3,0.17
ID-2012-83149,2012-10-03,JB-16045,TEC-PH-10002094,303,766.692,-178.908,2,0.4
CA-2011-1800,2011-03-01,TP-11415,FUR-HAR-10001792,825,246.48,105.96,4,0.0
US-2012-142230,2012-03-26,QJ-19255,FUR-FU-10000705,513,311.136,-165.984,7,0.4
CA-2013-125080,2013-10-22,VW-21775,FUR-TA-10003238,1204,661.176,-231.4116,2,0.4
TU-2012-3070,2012-10-11,KD-6270,OFF-HAM-10000312,218,800.208,-1020.312,4,0.6
CA-2013-3990,2013-08-17,DL-2865,OFF-ELD-10000151,387,255.78,30.66,2,0.0
IN-2013-69051,2013-06-12,JA-15970,FUR-BO-10001461,781,590.22,295.11,3,0.0
CA-2011-142587,2011-10-21,TB-21520,FUR-TA-10000617,475,409.59,-122.877,3,0.4
US-2013-168620,2013-12-25,RB-19795,OFF-ST-10003716,147,540.048,-47.2542,3,0.2
MX-2013-128671,2013-03-13,MC-17845,FUR-FU-10003066,1611,367.0,40.3,5,0.0
MX-2012-162446,2012-06-06,DS-13180,FUR-CH-10001675,1045,351.68,0.0,7,0.2
CA-2013-111682,2013-06-18,TB-21055,FUR-CH-10003968,1819,319.41,7.098,5,0.1
ES-2013-4145439,2013-06-21,CG-12520,FUR-TA-10003268,24,899.16,395.58,2,0.0
IT-2011-3586982,2011-09-15,JO-15145,FUR-BO-10001392,1520,784.782,270.282,2,0.1
ID-2013-50928,2013-06-15,CV-12805,TEC-CO-10002674,140,620.496,-6.744,4,0.07
IT-2014-2508683,2014-07-03,NW-18400,OFF-SU-10000343,489,433.95,25.74,11,0.0
US-2014-100930,2014-04-08,CS-12400,FUR-TA-10003473,938,620.6145,-248.2458,3,0.45
IT-2011-4546695,2011-01-08,DP-13000,FUR-BO-10003103,951,986.904,-1011.636,6,0.6
ID-2014-22410,2014-01-31,MY-17380,OFF-AP-10002283,644,490.3059,70.7259,7,0.17
ID-2012-74630,2012-06-08,SB-20185,FUR-CH-10001756,1211,426.36,122.43,11,0.2
MX-2012-134215,2012-07-24,EB-13930,TEC-PH-10000577,1375,354.9,99.26,7,0.0
CA-2011-147543,2011-07-06,BC-11125,FUR-CH-10000155,1820,478.48,47.848,2,0.2
MX-2012-111178,2012-05-04,AG-10900,OFF-AP-10001106,206,720.64,72.04,2,0.0
IN-2013-52804,2013-07-10,GA-14515,OFF-AP-10000729,342,473.472,120.972,1,0.1
IN-2014-49815,2014-06-09,RB-19330,FUR-BO-10001874,1005,445.95,80.19,3,0.0
ES-2012-5411795,2012-07-04,SW-20245,OFF-AP-10003221,1821,1488.24,372.06,3,0.0
CA-2012-147830,2012-12-15,NF-18385,FUR-FU-10004091,232,262.864,69.0018,7,0.2
IV-2013-8930,2013-09-04,MJ-7740,TEC-STA-10003330,1416,506.64,217.8,2,0.0
CA-2014-143798,2014-12-11,AW-10840,FUR-FU-10004306,78,310.88,23.316,2,0.2
IS-2011-4410,2011-08-03,JL-5175,OFF-AME-10001009,1514,360.96,140.64,8,0.0
IT-2014-5992832,2014-08-14,MC-17575,OFF-ST-10003785,787,534.357,-0.063,3,0.1
IT-2012-2847671,2012-11-23,TM-21010,FUR-TA-10001980,1822,343.785,-105.795,1,0.35
ES-2014-2947135,2014-11-24,AG-10525,TEC-MA-10004224,16,513.213,-90.567,2,0.15
MX-2014-120579,2014-08-29,SB-20185,TEC-CO-10004171,502,783.54976,312.44976,7,0.002
ID-2012-65411,2012-07-18,CS-12175,OFF-ST-10004365,257,256.095,105.195,5,0.1
ES-2014-4783477,2014-09-16,IG-15085,TEC-CO-10000013,211,637.08,261.18,2,0.0
ID-2013-60896,2013-08-05,JE-16165,TEC-PH-10003823,140,309.3825,81.9825,5,0.17
ID-2014-76380,2014-04-28,BD-11725,TEC-MA-10002998,106,553.635,-18.465,5,0.1
CA-2012-130974,2012-11-27,MA-17560,FUR-TA-10004619,111,446.068,0.0,4,0.3
ES-2014-3451249,2014-09-29,CA-12775,OFF-ST-10000130,1823,338.688,109.008,8,0.1
MX-2011-122728,2011-04-15,HK-14890,FUR-CH-10004478,324,335.64,63.72,6,0.0
IN-2012-50942,2012-11-14,JB-16000,FUR-BO-10000210,1824,729.48,218.82,2,0.0
IN-2013-77878,2013-02-05,JR-16210,TEC-CO-10000660,2,344.682,34.422,2,0.1
CA-2014-1450,2014-02-11,DM-3525,OFF-ROG-10002132,1825,212.1,80.58,1,0.0
ES-2012-2523254,2012-10-21,JS-15880,OFF-AR-10000091,75,154.77,27.72,7,0.0
IN-2013-42535,2013-07-30,EM-13825,OFF-ST-10003306,246,256.74,25.62,2,0.0
CA-2013-5470,2013-10-18,NG-8430,OFF-HOO-10001783,1826,617.28,123.42,2,0.0
MX-2012-132038,2012-06-21,TC-21145,FUR-TA-10003171,206,897.2,123.3,5,0.2
IN-2014-64396,2014-06-24,AB-10255,TEC-CO-10001407,288,528.444,88.044,4,0.1
IN-2013-78683,2013-03-18,BP-11185,FUR-CH-10003692,59,1021.14,112.32,6,0.0
RO-2014-1390,2014-11-25,GH-4665,OFF-BIC-10003800,1827,232.08,95.04,8,0.0
IN-2012-68785,2012-01-13,CC-12610,FUR-CH-10002091,1828,547.11,185.94,3,0.0
IT-2011-4688263,2011-11-11,BS-11755,OFF-ST-10001758,1829,952.29,-31.86,5,0.1
ID-2012-85053,2012-11-21,TS-21505,TEC-CO-10001831,932,424.944,-84.996,2,0.4
ES-2011-5268439,2011-04-29,HJ-14875,OFF-AR-10004519,1154,384.3,69.09,7,0.0
ID-2014-22270,2014-02-07,TZ-21445,FUR-BO-10003046,230,706.158,-117.702,3,0.4
CA-2011-129189,2011-07-21,HM-14860,FUR-CH-10004997,818,657.93,-93.99,5,0.3
MX-2013-130883,2013-07-23,SB-20185,TEC-CO-10004468,1084,348.34192,23.70192,2,0.002
CA-2012-102876,2012-09-07,LR-17035,TEC-PH-10002680,78,791.964,-131.994,6,0.4
ES-2014-5374606,2014-07-30,BM-11650,OFF-ST-10003446,61,261.954,63.954,6,0.1
IN-2012-85781,2012-12-28,HM-14860,TEC-AC-10003180,8,517.92,227.88,2,0.0
ES-2014-1359331,2014-07-16,TT-21460,OFF-ST-10000095,870,688.95,89.55,5,0.0
CA-2014-141439,2014-11-27,TT-21460,TEC-PH-10002624,1728,1879.96,545.1884,4,0.0
ES-2014-2965756,2014-06-07,AJ-10960,FUR-BO-10003905,1830,875.7,420.21,7,0.0
ES-2013-5085939,2013-10-16,TC-21535,OFF-EN-10002104,319,417.0,16.5,10,0.0
IN-2011-75218,2011-05-31,AH-10465,TEC-AC-10001463,1711,382.56,68.64,8,0.0
MX-2013-137974,2013-05-04,MY-17380,TEC-PH-10003784,227,288.84,28.86,3,0.0
ES-2013-5668540,2013-11-09,BM-11575,OFF-AR-10004151,1831,243.3,43.65,5,0.0
ID-2014-39084,2014-06-13,PO-18865,TEC-CO-10000666,1832,684.606,-63.234,4,0.35
MX-2011-157595,2011-07-27,LP-17095,TEC-PH-10002871,990,346.74,100.5,3,0.0
IN-2013-55814,2013-09-24,TB-21190,FUR-CH-10001271,6,830.574,175.314,2,0.1
ES-2014-5265060,2014-04-10,RA-19885,TEC-CO-10004042,201,643.977,166.617,2,0.15
ES-2014-5831908,2014-11-12,BP-11155,OFF-BI-10001808,444,246.15,98.4,5,0.0
IN-2014-73587,2014-09-30,SS-20590,TEC-PH-10004358,1639,476.49,47.46,7,0.0
MX-2013-154942,2013-12-11,NM-18445,FUR-CH-10003354,353,960.64,278.56,8,0.0
MX-2011-156748,2011-02-28,SB-20185,TEC-MA-10001859,1833,358.0,110.96,2,0.0
MX-2011-131359,2011-10-04,AY-10555,TEC-CO-10002089,1168,285.20844,65.12844,3,0.002
IN-2012-33813,2012-06-19,CA-12055,FUR-CH-10000026,1090,529.92,21.12,4,0.0
IN-2013-38034,2013-09-17,DB-13210,FUR-BO-10000670,1834,364.59,153.09,3,0.0
US-2014-138212,2014-10-14,HA-14905,TEC-AC-10001274,1363,413.316,-144.684,9,0.4
ES-2011-1657853,2011-05-27,DP-13165,FUR-TA-10004132,1662,827.268,-394.572,4,0.35
IT-2011-3459226,2011-09-27,LW-16990,OFF-AP-10001527,182,507.492,-0.048,2,0.1
AG-2013-7890,2013-08-26,DJ-3510,TEC-EPS-10004328,477,1050.96,399.36,4,0.0
MX-2013-149538,2013-12-18,TA-21385,TEC-CO-10002571,960,478.7406,109.3406,5,0.002
US-2012-138303,2012-09-03,MG-18145,OFF-SU-10002881,78,666.248,-149.9058,1,0.2
MZ-2014-140,2014-06-28,JW-5220,FUR-SAF-10002846,50,879.0,35.16,2,0.0
ES-2011-2302372,2011-08-15,JF-15565,FUR-BO-10004199,1350,431.37,12.87,3,0.0
CA-2011-126361,2011-08-04,VD-21670,OFF-PA-10000806,778,447.84,219.4416,8,0.0
MX-2013-166618,2013-12-12,BS-11380,FUR-BO-10004162,704,686.76,281.52,6,0.0
TU-2013-9570,2013-01-19,RM-9675,OFF-ELD-10001694,1835,307.008,-322.452,6,0.6
IN-2014-13051,2014-11-12,LF-17185,TEC-PH-10003913,399,697.2,132.45,5,0.0
ID-2012-59384,2012-08-10,LP-17080,FUR-CH-10002213,140,1001.1366,-233.2134,3,0.27
MX-2013-159520,2013-05-16,JR-15700,FUR-CH-10004572,31,501.248,37.568,2,0.2
ES-2013-3635603,2013-02-19,PP-18955,OFF-ST-10003785,1410,890.595,-0.105,5,0.1
IN-2012-16194,2012-10-26,CK-12325,FUR-BO-10002990,1836,724.8,333.36,2,0.0
CA-2013-129868,2013-12-27,MC-18130,FUR-TA-10003473,29,902.712,33.8517,3,0.2
RS-2014-8000,2014-02-24,CM-2115,OFF-ELD-10002297,335,395.82,39.54,2,0.0
MX-2013-147326,2013-07-05,TP-21130,OFF-ST-10002902,66,550.4,242.16,4,0.0
ES-2013-2211839,2013-06-21,MS-17530,FUR-BO-10001287,1582,506.43,192.42,3,0.0
CA-2011-156160,2011-09-22,AS-10090,FUR-CH-10004983,1,579.528,83.7096,4,0.1
ES-2013-5690968,2013-11-11,DD-13570,TEC-PH-10004910,1068,1103.04,529.44,8,0.0
IN-2014-43410,2014-08-14,BO-11350,FUR-BO-10002444,357,702.27,179.43,2,0.1
ES-2014-5566428,2014-12-22,DB-13270,TEC-PH-10004810,1246,1120.77,268.92,9,0.0
ES-2014-2799179,2014-12-24,PW-19030,FUR-BO-10002133,1837,379.53,159.39,3,0.0
US-2012-163433,2012-04-18,MP-17965,TEC-PH-10003357,1838,244.768,24.4768,4,0.2
IN-2011-11770,2011-08-25,CM-11935,TEC-PH-10004544,115,646.3044,77.8644,6,0.17
CA-2012-118444,2012-11-05,VD-21670,OFF-AP-10000576,1651,387.136,24.196,4,0.2
IN-2011-75323,2011-09-19,SC-20095,FUR-BO-10002031,92,1968.03,262.38,5,0.1
IN-2013-45692,2013-06-17,EA-14035,FUR-BO-10001155,6,381.915,-17.055,3,0.1
MX-2014-148950,2014-03-26,CA-12310,TEC-CO-10003655,1296,503.51096,150.31096,2,0.002
CA-2013-144218,2013-11-01,JD-15895,OFF-ST-10002615,29,1085.42,282.2092,7,0.0
CA-2011-121573,2011-11-03,SG-20605,TEC-PH-10000984,1,783.96,219.5088,4,0.0
ES-2011-1705541,2011-03-01,TS-21370,FUR-CH-10002830,907,704.55,288.75,5,0.0
CA-2014-105333,2014-12-01,VP-21730,TEC-PH-10001468,1,546.06,163.818,3,0.0
US-2013-118346,2013-12-30,BT-11440,FUR-BO-10001646,1839,1564.56,-0.04,10,0.4
MX-2012-126473,2012-11-02,DP-13390,FUR-CH-10004194,704,467.32,219.52,7,0.0
IN-2012-56682,2012-06-05,KH-16330,TEC-CO-10004605,2,661.851,286.731,3,0.1
MO-2013-860,2013-01-16,BN-1470,FUR-HON-10001343,969,634.74,215.76,2,0.0
ES-2014-1497718,2014-06-24,JK-15325,OFF-AR-10002037,1840,182.76,29.16,4,0.0
CA-2013-101966,2013-07-15,BM-11785,TEC-PH-10003437,131,419.944,52.493,7,0.2
IR-2013-7320,2013-12-16,TS-11610,TEC-OKI-10002750,1841,1256.88,12.48,4,0.0
ID-2012-58530,2012-11-27,ML-18265,TEC-CO-10002911,615,760.38,144.42,2,0.0
NI-2013-6690,2013-12-09,PR-8880,TEC-CIS-10002259,1842,195.444,-195.456,1,0.7
CA-2011-124429,2011-05-27,MH-17785,FUR-TA-10002607,116,567.12,-28.356,10,0.2
IN-2012-76583,2012-02-17,EH-14005,TEC-AC-10000221,230,418.716,-132.624,6,0.4
IN-2013-50851,2013-02-16,AW-10840,FUR-CH-10004863,143,827.55,397.2,5,0.0
ES-2011-5940123,2011-06-01,MC-18130,TEC-AC-10002263,1601,449.64,58.44,4,0.0
IN-2014-28241,2014-10-20,BP-11230,TEC-CO-10001775,86,640.656,234.876,2,0.1
IT-2014-1008900,2014-04-14,PG-18895,FUR-FU-10003862,1423,211.92,-50.43,5,0.2
IN-2014-73258,2014-04-15,GR-14560,TEC-PH-10002443,267,227.745,-141.255,3,0.5
ES-2014-1366621,2014-06-19,MZ-17335,TEC-AC-10004054,319,800.64,144.0,8,0.0
IN-2011-85088,2011-03-22,BM-11785,TEC-PH-10000841,1843,273.18,46.44,2,0.0
ID-2013-20471,2013-01-09,LF-17185,OFF-ST-10000622,540,312.576,-210.384,4,0.45
CA-2013-137743,2013-07-31,KH-16360,OFF-ST-10001780,22,1036.624,51.8312,2,0.2
MX-2013-119501,2013-03-16,DR-12880,FUR-BO-10000378,1844,644.448,64.428,7,0.2
IT-2012-1084413,2012-06-30,DA-13450,FUR-CH-10004606,136,522.48,-78.42,5,0.2
IN-2013-31083,2013-11-01,RP-19270,TEC-PH-10003927,85,375.165,65.025,3,0.25
TU-2014-1660,2014-02-03,IG-5085,TEC-MOT-10002855,1845,207.648,-197.352,4,0.6
US-2013-127586,2013-05-24,SC-20050,TEC-CO-10004406,1603,626.80224,-916.71776,8,0.602
ID-2014-60665,2014-08-13,LC-16960,FUR-BO-10002204,85,725.3415,122.7015,9,0.35
IN-2011-16033,2011-11-07,LB-16795,FUR-BO-10003945,40,830.7,373.8,5,0.0
MX-2012-169040,2012-08-25,BS-11590,OFF-AP-10002625,814,370.52,66.68,2,0.0
US-2013-120152,2013-12-18,BF-11020,TEC-AC-10001341,1313,229.2,-38.2,5,0.4
CA-2014-155705,2014-08-22,NF-18385,FUR-CH-10000015,1353,866.4,225.264,4,0.0
US-2013-143819,2013-03-02,KD-16270,FUR-TA-10001095,133,836.592,-264.9208,8,0.4
ES-2012-4160852,2012-03-02,YC-21895,FUR-BO-10001387,96,1239.462,468.132,7,0.1
IN-2012-54491,2012-06-09,KC-16540,OFF-ST-10001638,160,269.22,78.06,2,0.0
MX-2013-107475,2013-10-31,GR-14560,TEC-CO-10002427,1469,523.23144,198.15144,3,0.002
ES-2013-5090419,2013-03-23,NP-18670,TEC-PH-10004772,614,859.32,42.84,6,0.0
ID-2013-36242,2013-09-06,TS-21610,TEC-CO-10003574,155,507.924,186.204,4,0.1
IN-2012-75904,2012-05-10,BW-11110,TEC-AC-10003217,361,334.68,83.64,4,0.0
ES-2013-2979822,2013-06-15,PW-19030,TEC-MA-10000002,69,1071.441,285.621,7,0.1
ES-2012-1762599,2012-07-05,MB-17305,TEC-AC-10003063,1846,518.85,72.6,5,0.0
CA-2012-166947,2012-06-05,EB-13750,FUR-CH-10004997,1050,1522.638,169.182,9,0.1
CA-2011-152618,2011-03-14,RB-19465,TEC-MA-10003626,22,574.91,156.047,2,0.3
ID-2013-37705,2013-05-09,BF-11005,FUR-BO-10004161,667,246.6945,-125.2755,3,0.35
US-2012-147739,2012-12-25,JD-16150,FUR-FU-10001468,78,547.136,-68.392,4,0.2
ES-2014-2468091,2014-12-16,MC-17845,TEC-AC-10000657,236,228.78,36.6,2,0.0
CA-2011-103100,2011-12-20,AB-10105,OFF-BI-10004600,265,1103.97,496.7865,3,0.0
ID-2011-65117,2011-07-11,SW-20245,FUR-CH-10001871,85,600.84,-152.28,8,0.25
ID-2013-38181,2013-06-18,MY-17380,TEC-PH-10002683,1013,636.3,-165.48,2,0.5
ES-2011-4557691,2011-09-05,KB-16315,FUR-BO-10003697,1847,1076.004,23.904,6,0.1
MA-2014-6360,2014-05-10,MC-7275,OFF-HAM-10003663,365,541.77,200.43,1,0.0
CA-2012-146262,2012-01-02,VW-21775,TEC-MA-10000864,1848,1188.0,-950.4,9,0.7
SA-2012-9800,2012-12-17,RP-9390,OFF-HAM-10004917,523,542.34,244.05,1,0.0
MX-2014-100419,2014-06-24,LS-17230,FUR-BO-10000268,66,474.8,137.6,5,0.0
MX-2012-158456,2012-04-07,NM-18445,OFF-ST-10002164,419,707.0,226.2,5,0.0
ES-2013-2963054,2013-12-25,TT-21070,TEC-MA-10003223,249,540.324,5.964,2,0.1
MX-2013-134831,2013-03-18,AW-10840,TEC-AC-10001705,1337,676.2,168.84,14,0.0
IN-2014-15564,2014-12-05,MG-17890,OFF-AP-10003795,1626,2105.04,715.68,4,0.0
MX-2013-159142,2013-06-06,CS-11950,FUR-BO-10002300,655,657.216,238.236,3,0.2
US-2013-101602,2013-09-25,RB-19435,OFF-ST-10000990,1849,395.88,-250.82,5,0.4
ES-2011-4915337,2011-11-01,JG-15115,OFF-ST-10000624,1388,770.22,38.22,10,0.4
ES-2013-1715609,2013-08-14,SW-20245,TEC-CO-10002673,1850,813.8325,95.6325,5,0.15
MX-2014-129098,2014-03-28,SS-20515,TEC-CO-10003931,1851,634.96752,-1.27248,3,0.002
CA-2013-123512,2013-06-18,MV-18190,FUR-BO-10004218,29,239.666,14.098,2,0.15
MX-2013-117961,2013-11-25,BP-11095,FUR-CH-10001675,31,351.68,0.0,7,0.2
CG-2014-9570,2014-02-12,HP-4815,OFF-HAM-10001621,91,499.56,89.91,1,0.0
ID-2014-55338,2014-05-08,JW-15220,FUR-CH-10001147,85,747.63,-159.57,6,0.25
ES-2013-2058842,2013-09-17,JP-16135,OFF-ST-10003018,69,462.24,92.4,4,0.1
IN-2011-19421,2011-08-30,ST-20530,TEC-PH-10000840,571,728.64,225.84,4,0.0
US-2011-108721,2011-06-05,KB-16315,FUR-BO-10000891,1363,991.44,-297.48,6,0.4
CA-2013-164574,2013-07-30,RH-19555,OFF-ST-10003816,147,704.76,26.4285,5,0.2
RS-2011-1130,2011-11-02,TB-11520,OFF-BIC-10004976,1852,177.66,62.1,6,0.0
US-2013-108504,2013-02-05,PP-18955,FUR-BO-10004015,1149,239.98,52.7956,2,0.0
IT-2013-2511833,2013-02-26,PB-19150,FUR-CH-10004506,680,456.192,-25.488,6,0.1
ES-2012-4818797,2012-08-09,DS-13030,TEC-CO-10000500,1853,644.436,-60.684,4,0.15
CA-2012-120621,2012-03-21,JW-16075,OFF-AP-10002945,849,962.08,156.338,4,0.2
IS-2014-4250,2014-12-17,MO-7800,OFF-CUI-10003993,1854,278.46,75.18,1,0.0
IN-2014-22774,2014-11-11,BW-11065,OFF-ST-10003837,19,551.286,24.426,3,0.1
ES-2012-4003155,2012-09-29,VB-21745,OFF-BI-10004195,285,217.89,-87.21,9,0.5
ES-2012-2229637,2012-05-25,CD-11920,OFF-AR-10000110,1396,370.56,96.24,8,0.0
ES-2014-1053789,2014-08-21,MT-18070,FUR-BO-10004053,158,977.022,271.332,3,0.1
IN-2014-35003,2014-09-26,BE-11335,FUR-CH-10003965,839,587.79,189.39,5,0.1
CA-2011-120411,2011-09-20,SB-20185,FUR-BO-10004218,22,493.43,-70.49,5,0.3
MX-2013-145023,2013-10-07,MS-17710,FUR-CH-10001455,1855,705.72,148.2,6,0.0
US-2012-163265,2012-05-15,ME-18010,FUR-BO-10003499,593,291.792,-165.368,2,0.4
IN-2014-74644,2014-04-23,PS-18970,TEC-PH-10003823,1162,298.2,116.28,4,0.0
NG-2014-5720,2014-05-16,EC-4050,FUR-HAR-10004726,1856,602.28,204.66,6,0.0
CA-2012-138009,2012-11-29,SF-20965,OFF-ST-10001272,1857,523.48,130.87,4,0.0
US-2014-130365,2014-06-03,GH-14410,TEC-CO-10001001,1858,635.90848,-786.17152,8,0.602
MX-2011-152562,2011-09-23,BP-11185,OFF-AP-10002764,1810,410.76,131.44,2,0.0
IN-2013-42535,2013-07-30,EM-13825,OFF-ST-10002066,246,254.94,73.92,2,0.0
US-2013-123085,2013-08-09,TB-21355,TEC-PH-10004328,1301,422.928,-162.192,6,0.4
ES-2013-5144015,2013-11-19,RS-19765,TEC-PH-10004910,32,468.792,181.992,4,0.15
CA-2014-123085,2014-03-04,EJ-13720,TEC-AC-10000990,29,1049.44,440.7648,8,0.0
MX-2014-104780,2014-10-25,RA-19915,FUR-CH-10000892,1859,2460.96,49.12,8,0.0
CA-2011-166863,2011-06-20,SC-20020,OFF-ST-10004123,1801,509.488,-127.372,7,0.2
IN-2012-14206,2012-05-07,GM-14440,FUR-FU-10000815,34,225.72,22.47,5,0.1
CA-2014-119809,2014-08-19,YS-21880,OFF-ST-10003306,52,1000.02,290.0058,7,0.0
MX-2012-157987,2012-08-07,BG-11740,FUR-CH-10001343,254,340.38,112.32,3,0.0
IN-2014-57011,2014-04-11,JS-15685,TEC-AC-10002883,226,210.78,86.4,3,0.0
NG-2011-9540,2011-04-25,BF-1005,TEC-NOK-10000784,1188,504.0,216.72,4,0.0
MX-2014-132927,2014-06-06,BE-11335,TEC-PH-10002574,730,565.32,129.96,6,0.0
IT-2012-5228062,2012-12-20,EH-13945,OFF-ST-10000085,675,426.24,-170.61,5,0.4
MO-2014-3850,2014-04-12,LC-7140,OFF-HAM-10001107,81,1001.76,110.16,2,0.0
IN-2013-51621,2013-12-24,SG-20080,FUR-TA-10002351,1229,669.78,214.32,2,0.0
IN-2012-77773,2012-12-06,ME-17725,FUR-BO-10004541,1041,364.92,62.01,1,0.0
ID-2011-80545,2011-01-30,HE-14800,FUR-CH-10003618,866,161.892,-29.688,2,0.4
CA-2014-147032,2014-08-01,LB-16795,OFF-BI-10003656,874,849.95,390.977,5,0.0
CA-2013-158834,2013-03-14,TW-21025,OFF-AP-10000326,1860,157.92,17.766,5,0.2
ES-2012-1674960,2012-02-07,TC-20980,FUR-FU-10002919,87,434.04,160.56,4,0.0
US-2013-155768,2013-12-02,LB-16795,OFF-ST-10002292,1861,1112.94,222.588,3,0.0
ES-2012-5912233,2012-09-19,PJ-19015,TEC-CO-10002055,1862,296.64,133.44,2,0.0
ES-2012-5736749,2012-12-28,MM-18055,TEC-CO-10000338,16,324.819,34.359,2,0.15
CA-2014-134810,2014-05-10,MC-17605,FUR-CH-10001270,849,207.0,25.875,3,0.2
IN-2013-39686,2013-03-20,NW-18400,OFF-AP-10000391,407,489.0858,164.8458,14,0.17
CA-2014-155698,2014-03-09,VB-21745,OFF-AP-10001124,255,647.84,168.4384,8,0.0
ES-2014-5547121,2014-12-18,JF-15355,OFF-ST-10000695,1863,632.07,-158.13,5,0.4
US-2014-132717,2014-05-19,CP-12340,TEC-PH-10002904,1406,764.928,-306.012,3,0.4
IN-2014-48121,2014-02-18,CM-12160,FUR-FU-10004158,356,495.18,79.2,6,0.25
ES-2011-3540276,2011-06-08,AR-10405,TEC-CO-10002157,4,859.653,-0.027,3,0.1
IN-2014-39371,2014-09-12,NH-18610,FUR-CH-10004600,1818,576.0,270.72,8,0.0
CA-2013-168032,2013-01-30,DF-13135,FUR-TA-10004256,797,626.1,-538.446,3,0.5
IN-2011-43109,2011-09-27,WB-21850,FUR-BO-10001192,362,1100.52,473.22,3,0.0
ES-2012-3083992,2012-12-31,NP-18670,FUR-BO-10003878,1864,273.564,103.344,2,0.1
LY-2014-4680,2014-01-20,SC-10050,TEC-CIS-10003439,729,354.12,14.16,4,0.0
ID-2012-37047,2012-11-22,AG-10675,OFF-ST-10000752,932,613.71,211.26,5,0.1
MX-2014-119508,2014-08-16,BS-11665,FUR-BO-10004441,1865,725.7,94.32,3,0.0
